Ind,Gender,age_range,Occ_code,Partner_status,Region,Lodgment_method,PHI_Ind,Sw_amt,Alow_ben_amt,ETP_txbl_amt,Grs_int_amt,Aust_govt_pnsn_allw_amt,Unfranked_Div_amt,Frk_Div_amt,Dividends_franking_cr_amt,Net_rent_amt,Gross_rent_amt,Other_rent_ded_amt,Rent_int_ded_amt,Rent_cap_wks_amt,Net_farm_management_amt,Net_PP_BI_amt,Net_NPP_BI_amt,Total_PP_BI_amt,Total_NPP_BI_amt,Total_PP_BE_amt,Total_NPP_BE_amt,Net_CG_amt,Tot_CY_CG_amt,Net_PT_PP_dsn,Net_PT_NPP_dsn,Taxed_othr_pnsn_amt,Untaxed_othr_pnsn_amt,Other_foreign_inc_amt,Other_inc_amt,Tot_inc_amt,WRE_car_amt,WRE_trvl_amt,WRE_uniform_amt,WRE_self_amt,WRE_other_amt,Div_Ded_amt,Intrst_Ded_amt,Gift_amt,Non_emp_spr_amt,Cost_tax_affairs_amt,Other_Ded_amt,Tot_ded_amt,PP_loss_claimed,NPP_loss_claimed,Rep_frng_ben_amt,Med_Exp_TO_amt,Asbl_forgn_source_incm_amt,Spouse_adjusted_taxable_inc,Net_fincl_invstmt_lss_amt,Rptbl_Empr_spr_cont_amt,Cr_PAYG_ITI_amt,TFN_amts_wheld_gr_intst_amt,TFN_amts_wheld_divs_amt,Hrs_to_prepare_BPI_cnt,Taxable_Income,Help_debt,MCS_Emplr_Contr,MCS_Prsnl_Contr,MCS_Othr_Contr,MCS_Ttl_Acnt_Bal
221639,0,0,0,0,508,A,0,0,0,0,815,0,0,63,26,-3710,6943,10653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64149,14242,75585,0,0,0,0,0,0,0,0,0,2666,0,2666,0,0,0,0,81766,0,0,0,9102,0,0,0,72919,0,0,0,0,0
192601,1,4,4,1,310,S,0,57244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57244,0,0,164,0,218,0,0,0,0,112,0,494,0,0,0,0,0,58525,0,0,0,0,0,0,56750,0,0,4122,4458,124448
34645,0,5,3,1,313,A,0,46495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,46533,0,0,0,0,9618,0,0,0,0,22,0,9640,0,0,0,0,0,4703,0,0,0,0,0,0,36893,0,855,0,0,213438
43026,0,6,2,1,121,A,1,126604,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51950,178625,0,2410,0,0,163,0,0,0,0,493,0,3066,0,0,0,0,0,6817,0,0,33987,0,0,0,175559,0,9331,0,0,184392
77570,1,3,0,1,213,A,1,0,0,0,47,0,0,468,200,11,177,78,62,26,0,0,0,0,0,0,0,0,0,0,0,697,0,0,0,1423,0,0,0,0,0,0,0,46,0,0,0,46,0,0,0,0,0,13710,0,0,0,0,0,0,1377,0,0,0,0,209846
184954,0,5,2,0,504,A,1,54380,0,4051,1039,0,23,1872,802,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,85,0,62253,0,0,0,0,139,0,0,0,0,248,0,387,0,0,0,0,85,0,0,0,0,0,0,0,61866,0,5036,0,0,149404
242765,1,10,2,0,604,A,1,8747,0,0,98,8432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17277,1133,801,599,0,1893
37459,0,2,3,1,507,S,1,0,0,0,0,0,0,214,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12743,13048,0,0,0,0,488,4486,0,0,0,0,0,4974,0,0,0,0,0,0,4181,0,0,0,0,0,8074,0,0,0,0,99093
251085,0,1,9,1,504,A,1,10228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2671,0,2671,0,0,0,0,0,0,0,0,0,0,12899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4748,0,0,0,0,0,0,12899,0,0,1872,0,12559
148269,0,10,2,0,128,S,0,80250,394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80644,859,2685,967,0,2148,0,0,0,0,0,0,6659,0,0,0,0,0,0,0,0,0,0,0,0,73985,0,4859,0,0,14003
120434,0,7,7,0,505,S,0,19248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19248,0,0,149,0,0,0,0,0,0,0,0,149,0,0,0,0,0,0,0,0,0,0,0,0,19099,0,2462,0,0,30208
66375,0,7,1,0,125,A,1,54336,0,0,1,0,0,0,0,5181,7570,2389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59518,4005,0,158,0,126,0,0,519,0,255,0,5063,0,0,0,0,0,0,0,0,0,0,0,0,54455,0,3557,0,0,28145
151756,0,8,7,1,312,A,1,197183,0,0,250,0,0,0,0,-12991,15465,9151,13876,5429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184442,143,0,141,0,2809,0,0,0,0,930,615,4638,0,0,0,0,0,62053,0,945,0,103,0,0,179804,0,19927,861,0,162010
95209,0,0,0,1,207,A,1,0,0,0,2814,0,1462,15990,6853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-22276,55151,0,0,28,0,60022,0,0,0,0,0,1085,0,377,0,0,0,1462,0,0,0,0,28,85710,0,0,3245,0,0,0,58560,0,0,0,0,2059379
239421,1,10,6,0,102,S,0,19015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19015,26264,1659,0,136,3725
237137,0,6,3,0,119,A,0,19827,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19830,0,0,0,0,0,0,0,0,0,88,0,88,0,0,0,0,0,0,0,0,0,0,0,0,19742,0,1207,0,150,14714
94006,1,1,9,1,206,A,1,8253,0,0,1527,0,160,6270,2687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68250,0,0,0,0,87147,0,7375,0,0,1216,0,0,0,0,446,0,9037,0,0,0,0,0,93592,0,12764,12385,35,0,0,78110,0,32837,0,0,644318
153632,0,8,9,1,507,A,0,127871,458,0,0,0,0,0,0,-14518,14042,13372,15188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113811,3515,0,311,0,611,0,0,53,0,268,0,4758,0,0,0,0,0,67547,0,0,0,0,0,0,109053,0,2922,4048,12343,224025
5138,1,2,8,1,119,A,1,45221,0,0,5,0,0,0,0,-3621,151,3405,0,367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41605,0,374,458,0,195,0,45,53,0,704,0,1829,0,0,0,0,0,5772,0,0,0,0,0,0,39776,0,4003,0,0,86207
114663,1,8,1,1,212,S,0,67416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67416,4101,473,328,0,3782,0,0,289,0,0,0,8973,0,0,0,0,0,13035,0,0,0,0,0,0,58443,0,6446,0,0,52297
31831,0,6,2,1,126,S,1,308183,0,0,0,0,3402,1550,664,0,0,0,0,0,0,0,0,0,0,0,0,5,9,0,267,0,0,4,0,314075,0,0,0,0,464,0,0,754,0,0,0,1218,0,0,0,0,4,194286,0,1596,1180,0,0,0,312857,0,21724,0,0,310207
160423,0,11,6,0,602,A,1,19465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19465,0,0,138,0,137,0,0,0,0,0,0,275,0,0,0,0,0,0,0,0,0,0,0,0,19190,0,1801,0,97,2054
77774,1,1,0,1,201,A,0,0,0,0,490,0,0,0,0,12668,38202,25515,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,294,13452,0,0,0,0,0,0,0,0,0,526,48,574,0,0,0,0,0,53738,0,0,3176,0,0,0,12878,0,0,0,0,21917
11643,1,0,0,0,120,A,1,0,0,0,494,20886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5380,0,0,407,3,27170,0,0,0,0,0,0,0,486,0,140,0,626,0,0,0,0,407,0,0,0,0,0,0,0,26544,0,0,0,0,0
104284,1,3,4,1,501,A,1,29306,1548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30854,1547,0,657,0,203,0,0,0,0,0,0,2407,0,0,28861,0,0,118610,0,0,0,0,0,0,28447,0,4150,0,444,6425
194763,0,5,3,1,316,A,1,41658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41658,0,0,138,0,133,0,0,55,0,0,0,326,0,0,0,0,0,38014,0,0,0,0,0,0,41332,0,0,2386,0,117683
34462,1,4,5,1,309,A,0,58556,0,0,287,0,0,12135,5200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1959,78137,0,0,142,0,141,0,0,0,0,0,0,283,0,0,0,0,0,104740,0,17556,196,0,0,0,77854,0,25396,667,0,64416
175044,1,8,1,0,206,A,1,105447,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105525,3478,0,160,0,1823,0,0,708,0,205,0,6374,0,0,0,0,0,0,0,0,0,15,0,0,99151,0,9765,0,0,93770
88052,0,0,3,1,209,A,1,48368,0,0,299,0,89,206,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49049,0,0,161,0,982,0,0,96,0,268,0,1507,0,0,0,0,0,315,0,0,0,0,0,0,47542,0,5681,0,538,71761
163828,1,9,0,1,116,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45886,0,0,0,0,0,0,0,0,0,0,0,0
49083,0,3,4,0,402,S,0,54332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54332,0,0,746,1755,395,0,0,503,0,306,0,3705,0,0,31427,0,0,0,0,0,0,0,0,0,50627,0,6444,0,0,67428
161830,1,9,9,0,121,A,1,68816,620,0,3,0,0,0,0,-11276,13029,10763,10923,2619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58163,0,0,427,0,104,0,0,0,0,1000,0,1531,0,0,0,0,0,0,0,0,0,0,0,0,56632,38420,470,3180,9784,56921
119761,0,7,0,1,214,A,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,23840,0,122623,0,98783,0,0,0,0,0,0,0,0,23900,0,0,0,0,0,0,0,0,0,0,1110,1110,0,0,0,0,0,5275,0,0,1759,0,0,0,22790,0,0,0,0,12100
80405,0,0,0,0,123,A,0,0,0,0,1178,17333,0,661,282,0,0,0,0,0,0,0,0,0,0,0,0,0,10099,0,1346,0,8920,92,0,29812,0,0,0,0,0,0,0,0,0,481,0,481,0,0,0,0,92,0,0,0,0,0,0,0,29331,0,0,0,0,0
23797,1,5,5,0,702,A,0,26988,474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27462,0,0,137,0,137,0,0,0,0,159,0,433,0,0,3738,0,0,0,0,0,0,0,0,0,27029,0,2496,0,431,15490
37949,1,6,2,1,310,A,1,20235,87,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20337,119,0,460,0,979,0,0,65,0,0,0,1623,0,0,16008,0,0,72415,0,1322,0,0,0,0,18714,0,5568,1056,1098,136345
62480,0,5,7,1,127,A,1,69361,0,0,0,0,0,77,33,86,18059,4555,13418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,69590,0,0,280,0,0,0,0,0,0,33,0,313,0,0,0,0,0,39820,0,0,0,0,0,0,69277,0,4145,0,0,78753
20779,1,5,4,1,107,S,0,40106,0,0,14,0,0,0,0,2081,3264,1183,0,0,0,0,0,0,0,0,0,19427,39999,0,11,0,0,2,0,61641,18,0,0,0,0,0,0,65,0,0,0,83,0,0,0,0,2,115944,0,0,0,0,0,0,61558,0,3660,46,0,67770
218907,1,2,9,1,105,A,1,28992,0,0,19496,0,0,189,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39274,0,0,0,43,88075,0,0,0,0,583,0,0,301,0,0,0,884,0,0,0,0,0,85448,0,23632,5355,0,0,0,87191,0,28554,63784,0,2059379
210322,0,3,1,1,501,A,1,101174,1665,0,0,0,0,32,13,-6331,12607,3670,15268,0,0,0,0,0,0,0,0,0,0,-6323,-209654,21216,0,0,13278,-84930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67754,0,11624,0,0,0,0,0,0,19844,5584,0,536832
108709,0,10,8,0,501,S,0,9949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9949,0,0,91,0,0,0,0,0,0,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,9858,0,0,0,107,992
83892,0,4,3,1,119,A,1,106426,25546,0,27,0,92,0,0,-3577,2837,2098,4316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128514,16536,1206,0,0,0,0,0,0,0,401,0,18143,0,0,6543,0,0,63796,0,0,0,0,0,0,110371,0,22491,0,0,234825
224943,0,8,3,1,505,A,0,42520,0,0,690,0,0,0,0,-2062,6576,2767,5871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41148,0,0,159,0,159,0,0,0,0,0,0,318,0,0,0,0,0,26232,0,0,0,0,0,0,40830,0,0,4916,0,14607
236077,1,7,8,1,213,S,0,28410,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60786,0,0,0,0,0,0,28442,0,1978,0,0,2238
39356,0,5,2,1,315,S,1,79202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79202,0,0,270,0,270,0,0,0,0,0,0,540,0,0,0,0,0,39173,0,4517,0,0,0,0,78662,0,13730,0,0,155311
176920,1,9,2,1,303,A,1,59099,33,0,1789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60921,0,0,0,0,205,0,0,203,0,71,0,479,0,0,15878,0,0,75447,0,4090,2073,0,0,0,60442,0,12855,0,0,62102
37480,1,6,2,1,503,A,1,24900,295,0,0,0,0,160,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25424,740,0,0,0,794,0,0,0,0,175,0,1709,0,0,0,0,0,137221,0,0,0,0,0,0,23715,4335,2302,0,484,88684
140031,0,10,6,0,314,S,1,16996,0,0,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17155,0,1572,0,283,5129
128897,1,8,5,1,206,S,1,43838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153,43991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67649,0,0,0,0,0,0,43991,31172,4002,0,0,30679
68802,1,0,0,0,126,S,1,0,0,0,1228,13457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19053,0,0,33738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33738,0,0,0,0,0
212871,1,3,2,0,507,A,1,60861,0,0,4391,0,0,3958,1696,54387,107628,53193,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,125354,0,7590,0,0,781,0,0,2845,0,887,0,12103,0,0,28440,0,0,0,0,0,17932,0,0,0,113251,0,6914,0,0,47842
55119,0,6,7,1,301,A,0,12638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12638,0,0,69,0,0,0,0,0,0,146,0,215,0,0,0,0,0,0,0,0,0,0,0,0,12423,0,2105,0,0,36853
95495,0,3,1,1,213,S,1,89211,0,0,13486,0,321,5005,2145,0,0,0,0,0,0,0,0,0,0,0,0,56,113,0,1438,0,0,52,0,111714,0,0,409,0,610,0,0,375,0,0,0,1394,0,0,0,129,52,63480,0,16399,6877,0,0,0,110320,0,23102,0,0,865686
211933,1,2,5,0,504,A,1,42273,0,0,427,0,0,0,0,1065,3244,2179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43765,0,0,0,0,102,0,0,42,0,0,0,144,0,0,18196,0,0,0,0,0,0,0,0,0,43621,0,5259,0,530,11856
170415,0,10,9,0,102,A,0,28958,131,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29093,0,0,154,4219,311,0,0,0,0,0,0,4684,0,0,0,0,0,0,0,0,0,0,0,0,24409,0,52,716,2432,6566
50021,1,6,2,1,119,A,1,34914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34914,0,0,0,0,310,0,0,217,0,0,0,527,0,0,0,0,0,122611,0,0,0,0,0,0,34387,0,3216,0,469,68661
160892,0,9,7,1,509,A,0,28696,329,0,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5596,0,0,0,0,0,23530,0,165,329,0,0,0,0,0,0,0,0,494,0,0,0,0,0,69423,0,0,0,0,0,0,23036,8991,2654,0,515,30548
66722,1,7,2,1,315,S,1,9528,0,0,45,0,0,0,0,-3026,6451,3702,5775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97011,0,0,0,0,0,0,6547,0,1334,476,505,83431
107098,0,9,1,0,206,A,1,147637,0,0,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147783,1943,0,160,0,2310,0,0,0,0,0,0,4413,0,0,0,0,0,0,0,0,0,0,0,0,143370,0,12960,0,0,89093
190603,0,3,9,0,311,S,0,70276,51,0,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70576,0,0,160,0,622,0,0,232,0,0,0,1014,0,0,0,0,0,0,0,3424,0,0,0,0,69562,0,13642,0,0,311183
124268,1,9,1,1,120,S,1,36144,0,0,2018,0,74,524,225,-2318,1863,3297,884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36667,0,0,0,0,334,0,0,0,0,0,0,334,0,0,28600,0,0,70692,0,0,0,0,0,0,36333,42896,3769,0,0,6804
129101,0,8,6,1,303,A,1,81234,0,0,0,0,0,419,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81832,3473,0,218,0,420,0,0,0,0,339,0,4450,0,0,0,0,0,23303,0,0,0,0,0,0,77382,0,7514,0,0,71708
240706,1,10,4,0,106,S,0,41488,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41490,141,0,52,0,0,0,0,4,0,0,0,197,0,0,0,0,0,0,0,0,0,0,0,0,41293,0,2895,0,545,10237
123065,1,5,0,1,213,A,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4018,0,0,9040,0,0,0,0,0,0,0,0,108183
16150,1,4,1,1,128,A,1,49668,0,0,3096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6096,0,0,0,0,46668,2204,0,161,0,0,0,77,0,0,152,0,2594,0,0,0,0,0,66156,0,0,0,0,0,0,44074,0,0,0,0,298464
30975,0,5,1,0,206,S,1,224856,0,0,9163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234019,0,0,0,1096,0,0,0,127,0,0,0,1223,0,0,20787,0,0,0,0,5360,0,0,0,0,232796,0,20917,0,0,265454
137686,1,8,7,1,508,A,0,51132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51132,1979,0,289,0,0,0,0,0,0,108,0,2376,0,0,0,0,0,66165,0,0,0,0,0,0,48756,0,4633,0,490,29260
47207,0,8,8,1,215,A,1,8385,0,0,15643,0,56,1822,781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136302,27131,0,0,0,0,190120,0,0,0,0,0,0,0,0,27275,0,0,27275,0,0,0,0,0,223222,0,0,60830,0,0,0,162845,0,0,26875,0,76320
86910,1,2,1,1,209,A,1,89897,19562,0,9685,0,0,0,0,-10515,65567,43446,29780,2856,0,0,0,0,0,0,0,0,0,0,4182,0,0,0,0,112811,13316,0,0,0,0,0,9230,0,0,0,0,22546,0,0,0,0,0,157437,0,0,0,0,0,0,90265,0,5938,0,0,101212
233732,0,9,2,0,119,S,1,64352,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64358,501,44,0,0,749,0,0,0,0,0,0,1294,0,0,0,0,0,0,0,0,0,0,0,0,63064,21403,6061,0,0,28064
202206,0,0,0,0,403,S,0,0,0,0,0,0,429,419,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1027,0,0,0,0,68826
198923,0,4,3,0,702,A,0,20820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20820,0,0,162,0,545,0,0,0,0,213,0,920,0,0,0,0,0,0,0,0,0,0,0,0,19900,0,0,0,0,22814
81078,1,0,0,1,108,A,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24867,0,0,0,0,24867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21944,0,0,0,0,0,0,24867,0,0,0,0,0
196374,1,2,4,0,309,A,1,9385,4197,0,464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28021,0,0,0,0,0,0,0,0,0,14046,0,2015,6389,464,219957
144191,1,8,5,0,313,S,1,66398,0,0,413,0,0,582,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67642,3001,461,114,0,559,0,0,27,0,0,0,4162,0,0,0,0,0,0,0,0,0,0,0,0,63480,0,6101,0,0,78976
13805,1,4,5,0,107,S,0,50998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50998,0,0,0,0,414,0,0,0,0,0,0,414,0,0,0,0,0,0,0,0,0,0,0,0,50584,0,4611,0,0,29229
233263,1,10,9,0,604,A,0,9746,0,0,0,10138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19884,0,0,0,0,318,0,0,0,0,0,0,318,0,0,0,0,0,0,0,794,0,0,0,0,19566,7096,901,0,264,8374
62766,1,7,4,0,308,A,1,91903,173,0,327,0,0,0,0,21197,41733,15341,2586,2609,0,0,0,0,0,0,0,0,0,0,219,0,0,6,1117,114942,0,0,221,0,979,0,0,294,0,542,0,2036,0,0,0,0,6,0,0,3264,14613,0,0,0,112906,0,11652,0,0,154137
216093,1,1,9,1,601,S,1,0,0,0,4113,5483,0,424,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6510,0,0,0,0,0,0,10201,0,0,0,0,204882
86645,1,3,5,1,206,A,1,35884,0,0,3773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40436,0,0,0,0,80093,0,188,0,0,94,0,0,0,0,0,0,282,0,0,0,1586,0,84171,0,0,3201,0,0,0,79811,0,3066,2439,0,56691
104753,1,8,2,1,126,A,1,45234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45234,0,0,0,0,1017,0,0,0,0,159,0,1176,0,0,0,0,0,55756,0,0,0,0,0,0,44058,21383,4149,0,0,26434
91070,0,1,0,1,215,A,1,0,0,0,153,7420,0,67,28,5277,9469,4192,0,0,0,0,7842,0,17130,0,9288,0,0,0,0,0,0,0,0,20787,0,0,0,0,0,0,0,0,0,161,0,161,0,0,0,0,0,40630,0,0,0,0,0,0,20626,0,0,0,0,190113
67803,0,7,4,1,319,S,1,84938,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84942,2153,0,280,0,881,0,0,0,0,0,0,3314,0,0,0,0,0,43657,0,5488,0,0,0,0,81628,0,0,0,11571,108506
34931,0,6,7,1,306,A,0,3416,0,0,2,0,0,0,0,0,0,0,0,0,0,0,-15331,0,23753,0,34770,0,0,0,0,0,0,0,15331,3418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19703,0,0,0,0,0,0,3418,0,56,0,0,44417
250902,1,9,3,1,203,A,0,6077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6077,0,0,0,0,0
126960,1,9,9,0,318,S,0,5285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5285,0,256,0,0,628
174514,1,7,1,1,313,A,1,70316,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28423,0,0,0,0,98828,0,0,133,0,0,0,0,0,0,3,0,136,0,0,0,0,0,113292,0,0,9960,0,0,0,98692,0,5189,0,0,14968
245274,1,10,5,0,119,A,0,39727,483,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40214,484,0,594,0,370,0,0,54,0,145,0,1647,0,0,0,0,0,0,0,0,0,0,0,0,38567,0,4488,0,0,10075
123942,0,6,2,0,119,A,0,56970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56970,3430,0,0,1669,519,0,0,229,0,138,0,5985,0,0,19248,0,0,0,0,0,0,0,0,0,50985,0,6460,0,226,26071
149758,1,9,9,0,506,S,0,8085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8085,0,712,0,0,290
231122,1,10,4,0,106,A,1,45695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45695,3576,1581,480,0,423,0,0,0,0,0,0,6060,0,0,0,0,0,0,0,638,0,0,0,0,39635,3128,4821,0,0,16364
192683,1,4,5,0,311,A,0,30511,0,0,84,956,0,0,0,339,4896,2212,2345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31890,0,0,141,0,0,0,0,0,0,0,0,141,0,0,0,0,0,0,0,0,0,0,0,0,31749,0,3211,0,197,55854
